INFO  29 Oct 2020 - 15:20:18.645  [restartedMain]  o.a.catalina.core.StandardService --- Starting service [Tomcat]
INFO  29 Oct 2020 - 15:20:18.651  [restartedMain]  o.a.catalina.core.StandardEngine --- Starting Servlet engine: [Apache Tomcat/9.0.38]
INFO  29 Oct 2020 - 15:20:18.815  [restartedMain]  o.a.c.c.C.[Tomcat].[localhost].[/] --- Initializing Spring embedded WebApplicationContext
INFO  29 Oct 2020 - 15:20:18.816  [restartedMain]  o.s.b.w.s.c.ServletWebServerApplicationContext --- Root WebApplicationContext: initialization completed in 2197 ms
INFO  29 Oct 2020 - 15:20:18.983  [restartedMain]  o.s.s.c.ThreadPoolTaskExecutor --- Initializing ExecutorService 'applicationTaskExecutor'
INFO  29 Oct 2020 - 15:20:19.046  [task-1]  o.h.jpa.internal.util.LogHelper --- HHH000204: Processing PersistenceUnitInfo [name: default]
INFO  29 Oct 2020 - 15:20:19.128  [task-1]  org.hibernate.Version --- HHH000412: Hibernate ORM core version 5.4.21.Final
WARN  29 Oct 2020 - 15:20:19.140  [restartedMain]  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration --- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
INFO  29 Oct 2020 - 15:20:19.326  [task-1]  o.h.annotations.common.Version --- HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
INFO  29 Oct 2020 - 15:20:19.462  [task-1]  com.zaxxer.hikari.HikariDataSource --- HikariPool-1 - Starting...
INFO  29 Oct 2020 - 15:20:19.693  [restartedMain]  o.s.b.d.a.OptionalLiveReloadServer --- LiveReload server is running on port 35729
INFO  29 Oct 2020 - 15:20:19.765  [restartedMain]  o.s.b.w.e.tomcat.TomcatWebServer --- Tomcat started on port(s): 8080 (http) with context path ''
INFO  29 Oct 2020 - 15:20:19.777  [restartedMain]  o.s.d.r.c.DeferredRepositoryInitializationListener --- Triggering deferred initialization of Spring Data repositories…
INFO  29 Oct 2020 - 15:20:20.141  [task-1]  com.zaxxer.hikari.HikariDataSource --- HikariPool-1 - Start completed.
INFO  29 Oct 2020 - 15:20:20.162  [task-1]  org.hibernate.dialect.Dialect --- HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
INFO  29 Oct 2020 - 15:20:21.036  [task-1]  o.h.e.t.j.p.i.JtaPlatformInitiator --- HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
INFO  29 Oct 2020 - 15:20:21.046  [task-1]  o.s.o.j.LocalContainerEntityManagerFactoryBean --- Initialized JPA EntityManagerFactory for persistence unit 'default'
INFO  29 Oct 2020 - 15:20:21.296  [restartedMain]  o.s.d.r.c.DeferredRepositoryInitializationListener --- Spring Data repositories initialized!
INFO  29 Oct 2020 - 15:20:21.323  [restartedMain]  c.c.crudapp.CrudappApplication --- Started CrudappApplication in 6.02 seconds (JVM running for 6.943)
INFO  29 Oct 2020 - 15:22:21.992  [Thread-5]  o.s.o.j.LocalContainerEntityManagerFactoryBean --- Closing JPA EntityManagerFactory for persistence unit 'default'
INFO  29 Oct 2020 - 15:22:22.003  [Thread-5]  o.s.s.c.ThreadPoolTaskExecutor --- Shutting down ExecutorService 'applicationTaskExecutor'
INFO  29 Oct 2020 - 15:22:22.007  [Thread-5]  com.zaxxer.hikari.HikariDataSource --- HikariPool-1 - Shutdown initiated...
INFO  29 Oct 2020 - 15:22:22.087  [Thread-5]  com.zaxxer.hikari.HikariDataSource --- HikariPool-1 - Shutdown completed.
INFO  29 Oct 2020 - 15:22:22.296  [restartedMain]  c.c.crudapp.CrudappApplication --- Starting CrudappApplication on DESKTOP-H48BJPO with PID 13496 (C:\crudapp\target\classes started by user in C:\crudapp)
INFO  29 Oct 2020 - 15:22:22.297  [restartedMain]  c.c.crudapp.CrudappApplication --- No active profile set, falling back to default profiles: default
INFO  29 Oct 2020 - 15:22:22.585  [restartedMain]  o.s.d.r.c.RepositoryConfigurationDelegate --- Bootstrapping Spring Data JPA repositories in DEFERRED mode.
INFO  29 Oct 2020 - 15:22:22.625  [restartedMain]  o.s.d.r.c.RepositoryConfigurationDelegate --- Finished Spring Data repository scanning in 36ms. Found 2 JPA repository interfaces.
INFO  29 Oct 2020 - 15:22:22.813  [restartedMain]  o.s.b.w.e.tomcat.TomcatWebServer --- Tomcat initialized with port(s): 8080 (http)
INFO  29 Oct 2020 - 15:22:22.822  [restartedMain]  o.a.catalina.core.StandardService --- Starting service [Tomcat]
INFO  29 Oct 2020 - 15:22:22.833  [restartedMain]  o.a.catalina.core.StandardEngine --- Starting Servlet engine: [Apache Tomcat/9.0.38]
INFO  29 Oct 2020 - 15:22:22.867  [restartedMain]  o.a.c.c.C.[Tomcat].[localhost].[/] --- Initializing Spring embedded WebApplicationContext
INFO  29 Oct 2020 - 15:22:22.868  [restartedMain]  o.s.b.w.s.c.ServletWebServerApplicationContext --- Root WebApplicationContext: initialization completed in 551 ms
INFO  29 Oct 2020 - 15:22:22.934  [restartedMain]  o.s.s.c.ThreadPoolTaskExecutor --- Initializing ExecutorService 'applicationTaskExecutor'
INFO  29 Oct 2020 - 15:22:22.946  [task-1]  o.h.jpa.internal.util.LogHelper --- HHH000204: Processing PersistenceUnitInfo [name: default]
INFO  29 Oct 2020 - 15:22:22.970  [task-1]  com.zaxxer.hikari.HikariDataSource --- HikariPool-2 - Starting...
WARN  29 Oct 2020 - 15:22:23.010  [restartedMain]  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration --- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
INFO  29 Oct 2020 - 15:22:23.051  [task-1]  com.zaxxer.hikari.HikariDataSource --- HikariPool-2 - Start completed.
INFO  29 Oct 2020 - 15:22:23.055  [task-1]  org.hibernate.dialect.Dialect --- HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
INFO  29 Oct 2020 - 15:22:23.156  [task-1]  o.h.e.t.j.p.i.JtaPlatformInitiator --- HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
INFO  29 Oct 2020 - 15:22:23.159  [task-1]  o.s.o.j.LocalContainerEntityManagerFactoryBean --- Initialized JPA EntityManagerFactory for persistence unit 'default'
INFO  29 Oct 2020 - 15:22:23.166  [task-2]  o.s.b.d.a.OptionalLiveReloadServer --- LiveReload server is running on port 35729
INFO  29 Oct 2020 - 15:22:23.265  [restartedMain]  o.s.b.w.e.tomcat.TomcatWebServer --- Tomcat started on port(s): 8080 (http) with context path ''
INFO  29 Oct 2020 - 15:22:23.266  [restartedMain]  o.s.d.r.c.DeferredRepositoryInitializationListener --- Triggering deferred initialization of Spring Data repositories…
INFO  29 Oct 2020 - 15:22:23.349  [restartedMain]  o.s.d.r.c.DeferredRepositoryInitializationListener --- Spring Data repositories initialized!
INFO  29 Oct 2020 - 15:22:23.359  [restartedMain]  c.c.crudapp.CrudappApplication --- Started CrudappApplication in 1.156 seconds (JVM running for 128.975)
INFO  29 Oct 2020 - 15:22:23.382  [restartedMain]  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener --- Condition evaluation unchanged
INFO  29 Oct 2020 - 15:22:28.396  [http-nio-8080-exec-1]  o.a.c.c.C.[Tomcat].[localhost].[/] --- Initializing Spring DispatcherServlet 'dispatcherServlet'
INFO  29 Oct 2020 - 15:22:28.396  [http-nio-8080-exec-1]  o.s.web.servlet.DispatcherServlet --- Initializing Servlet 'dispatcherServlet'
INFO  29 Oct 2020 - 15:22:28.432  [http-nio-8080-exec-1]  o.s.web.servlet.DispatcherServlet --- Completed initialization in 14 ms
DEBUG 29 Oct 2020 - 15:22:28.509  [http-nio-8080-exec-1]  c.c.c.controller.CrudController --- In getCustomerById method
ERROR 29 Oct 2020 - 15:22:28.608  [http-nio-8080-exec-1]  c.c.c.services.CustomerServiceImpl --- In getcustbyId
ERROR 29 Oct 2020 - 15:22:28.609  [http-nio-8080-exec-1]  c.c.c.controller.CrudController --- Customer with id 24 is not found
INFO  29 Oct 2020 - 15:23:34.726  [Thread-8]  o.s.o.j.LocalContainerEntityManagerFactoryBean --- Closing JPA EntityManagerFactory for persistence unit 'default'
INFO  29 Oct 2020 - 15:23:34.734  [Thread-8]  o.s.s.c.ThreadPoolTaskExecutor --- Shutting down ExecutorService 'applicationTaskExecutor'
INFO  29 Oct 2020 - 15:23:34.735  [Thread-8]  com.zaxxer.hikari.HikariDataSource --- HikariPool-2 - Shutdown initiated...
INFO  29 Oct 2020 - 15:23:34.757  [Thread-8]  com.zaxxer.hikari.HikariDataSource --- HikariPool-2 - Shutdown completed.
INFO  29 Oct 2020 - 15:23:34.925  [restartedMain]  c.c.crudapp.CrudappApplication --- Starting CrudappApplication on DESKTOP-H48BJPO with PID 13496 (C:\crudapp\target\classes started by user in C:\crudapp)
INFO  29 Oct 2020 - 15:23:34.927  [restartedMain]  c.c.crudapp.CrudappApplication --- No active profile set, falling back to default profiles: default
